1000	0.801	6.400	18.692	
2000	1.559	11.656	37.556	
4000	3.148	22.876	74.184	
8000	6.093	46.075	153.439	
16000	13.391	93.635	347.723	
32000	39.435	223.088	693.814	
64000	80.292	444.441	1498.011	
128000	166.299	891.371	2939.270	
256000	256.920	1782.594	5949.732	
512000	471.909	3595.409	12275.292	
1024000	969.841	7343.889	25247.506	
2048000	2099.257	15199.291	52270.395	
4096000	4566.440	31844.837	108929.456	
8192000	9577.188	66072.659	229506.262	
16384000	20535.587	136219.277	475727.187	
