0.1	88.520	888.925	1012.99	2033.7459999999999
0.6	86.081	895.255	939.444	1922.184
1.1	86.692	911.358	944.713	1877.018
1.6	87.817	902.650	933.658	1882.452
2.1	88.788	903.279	1003.684	1869.7359999999999
2.6	86.152	910.877	931.964	1843.204
