ICEBERG_YEAR,ICEBERG_NUMBER,SIGHTING_DATE,SIGHTING_TIME,SIGHTING_LATITUDE,SIGHTING_LONGITUDE,SIGHTING_METHOD,SIZE,SHAPE,SOURCE
2014,14,1/10/2014,1143,49.09,-53.14,R/V,MED,DD,GPGR
2014,15,1/10/2014,1212,51.12,-54.62,RAD,RAD,RAD,GPGR
2014,16,1/10/2014,1216,50.97,-54.28,RAD,RAD,RAD,GPGR
2014,17,1/10/2014,1216,50.96,-54.53,RAD,RAD,RAD,GPGR
2014,18,1/10/2014,1836,54.84,-55.82,R/V,GEN,GEN,GPGR
2014,18,1/29/2014,1913,53.81,-54.63,R/V,GEN,GEN,GPGR
2014,18,1/30/2014,1519,53.93,-54.55,R/V,LG,DOM,GPGR
2014,18,2/18/2014,1954,52.33,-54.84,R/V,GEN,GEN,GTJZ
2014,18,3/7/2014,1150,50.44,-53.98,R/V,GEN,GEN,GGAO
2014,18,3/18/2014,1956,49.7,-51.39,R/V,GEN,GEN,GPGR
2014,18,3/20/2014,2036,49.37,-50.93,R/V,GEN,GEN,GGAO
2014,18,3/22/2014,1956,49.44,-50.71,R/V,GEN,GEN,GPGR
2014,18,4/3/2014,1330,48,-49.08,R/V,SM,DOM,GPGR
2014,18,4/7/2014,1355,47.44,-48.59,R/V,SM,GEN,GGAO
2014,19,1/10/2014,1837,54.82,-56.7,R/V,GEN,GEN,GPGR
2014,20,1/24/2014,1247,51.45,-52.99,R/V,MED,DD,GTJZ
2014,20,1/29/2014,1425,51.53,-52.82,R/V,SM,WDG,GPGR
2014,20,2/7/2014,1150,50.89,-51.13,R/V,GEN,GEN,GPGR
2014,20,2/10/2014,1916,50.23,-50.62,RAD,GEN,GEN,2001
2014,20,2/11/2014,1442,50.04,-50.43,R/V,GEN,GEN,GTJZ
2014,20,2/12/2014,2022,49.95,-50.22,RAD,GEN,GEN,2001
2014,20,2/13/2014,1210,49.9,-50.19,R/V,MED,DD,GPGR
2014,20,2/19/2014,1946,49.17,-48.57,R/V,MED,DD,GTJZ
2014,20,2/21/2014,1447,49.14,-48.48,R/V,GEN,GEN,GTJZ
2014,20,2/21/2014,2024,49.07,-48.35,R/V,MED,BLK,GGAO
2014,20001,1/28/2014,1713,52.42,-54.17,R/V,LG,TAB,GTJZ
2014,20001,2/7/2014,1421,51.86,-53.14,R/V,GEN,GEN,GPGR
2014,20001,2/18/2014,1904,51.15,-51.66,R/V,GEN,GEN,GTJZ
2014,20001,2/21/2014,1246,50.87,-51.66,R/V,GEN,GEN,GTJZ
2014,20001,2/26/2014,1749,50.43,-52.45,R/V,GEN,GEN,GTJZ
2014,20001,3/6/2014,1842,50.03,-51.48,R/V,GEN,GEN,GTJZ
2014,20001,3/8/2014,1811,49.82,-51.07,R/V,LG,GEN,GTJZ
2014,20001,3/18/2014,1806,48.84,-49.39,R/V,SM,DD,GPGR
2014,20001,3/19/2014,1338,48.7,-49.26,R/V,GEN,GEN,GTJZ
2014,20001,3/20/2014,1731,48.49,-48.97,R/V,GEN,GEN,GGAO
2014,20001,3/21/2014,1704,48.24,-48.62,R/V,GEN,GEN,GPGR
2014,20001,3/22/2014,1247,48.28,-48.42,R/V,GEN,GEN,GPGR
2014,20001,3/24/2014,1211,48.17,-47.7,R/V,GEN,GEN,GPGR
2014,20002,1/28/2014,1754,52.67,-53.15,R/V,SM,TAB,GTJZ
2014,20002,1/29/2014,1858,52.66,-52.64,R/V,MED,WDG,GPGR
2014,20002,2/3/2014,2008,52.06,-51.07,R/V,MED,DD,GGAO
2014,20002,2/7/2014,1923,51.34,-50.59,R/V,GEN,GEN,GPGR
2014,20002,2/13/2014,1226,50.25,-50.05,R/V,SM,WDG,GPGR
2014,20002,2/18/2014,1348,49.57,-49.46,R/V,SM,DOM,GPGR
2014,20002,2/24/2014,1257,48.67,-49.69,R/V,SM,TAB,GTJZ
2014,20002,3/2/2014,1321,47.33,-47.48,R/V,LG,TAB,GTJZ
2014,20002,3/7/2014,1250,46.49,-47.18,R/V,GEN,GEN,GPGR
2014,20002,3/11/2014,1654,46.03,-46.89,VIS,VLG,TAB,2001
2014,20002,3/16/2014,1604,45.77,-47.07,R/V,GEN,GEN,GPGR
2014,20002,3/20/2014,1959,45.63,-46.33,R/V,MED,NTB,2006
2014,20003,1/28/2014,1825,51.55,-53.28,R/V,SM,DD,GTJZ
2014,20003,2/7/2014,1313,51.05,-51.27,R/V,SM,TAB,GPGR
2014,20003,2/11/2014,1445,50.32,-50.26,R/V,GEN,GEN,GTJZ
2014,20003,2/12/2014,2022,50.13,-49.7,RAD,GEN,GEN,2001
2014,20003,2/13/2014,1209,50.03,-49.61,R/V,MED,DD,GPGR
2014,20004,1/29/2014,1747,53.46,-52.29,R/V,LG,DD,GPGR
2014,20004,2/1/2014,1455,52.95,-51.83,R/V,LG,TAB,GGAO
2014,20004,2/3/2014,2006,52.14,-51.07,R/V,LG,TAB,GGAO
2014,20004,2/7/2014,1934,51.32,-50.26,R/V,GEN,GEN,GPGR
2014,20005,1/29/2014,1750,53.83,-52.23,R/V,GEN,GEN,GPGR
2014,20006,1/29/2014,1754,53.54,-52.24,R/V,LG,TAB,GPGR
2014,20006,1/31/2014,1855,53.2,-51.82,R/V,MED,GEN,GPGR
2014,20006,2/1/2014,1448,53.06,-51.73,R/V,LG,DD,GGAO
2014,20006,2/3/2014,1959,52.35,-50.95,R/V,LG,TAB,GGAO
2014,20006,2/10/2014,1917,50.66,-49.5,R/V,MED,DD,GPGR
2014,20007,1/29/2014,1807,53.86,-52.24,R/V,GEN,GEN,GPGR
2014,20008,1/29/2014,1808,53.93,-52.35,R/V,GEN,GEN,GPGR
2014,20009,1/29/2014,1810,53.68,-52.9,R/V,GEN,GEN,GPGR
2014,20009,1/31/2014,1903,53.18,-52.23,R/V,GEN,GEN,GPGR
2014,20009,2/3/2014,1959,52.35,-51.1,R/V,LG,TAB,GGAO
2014,20009,2/7/2014,1922,51.41,-50.17,R/V,GEN,GEN,GPGR
2014,20010,1/29/2014,1810,53.9,-52.82,R/V,GEN,GEN,GPGR
2014,20010,1/31/2014,1857,53.26,-51.94,R/V,SM,GEN,GPGR
2014,20010,2/1/2014,1449,53.06,-51.65,R/V,SM,WDG,GGAO
2014,20010,2/3/2014,1956,52.65,-51.23,R/V,SM,DD,GGAO
2014,20010,2/9/2014,1612,50.9,-49.66,R/V,GEN,GEN,GPGR
2014,20011,1/29/2014,1811,54.12,-52.15,R/V,GEN,GEN,GPGR
2014,20012,1/29/2014,1817,54.08,-52.44,R/V,GEN,GEN,GPGR
2014,20012,1/31/2014,1900,53.45,-51.76,R/V,SM,GEN,GPGR
2014,20012,2/7/2014,1415,52.12,-49.58,R/V,GEN,GEN,GPGR
2014,20013,1/29/2014,1817,53.93,-53,R/V,GEN,GEN,GPGR
2014,20013,2/3/2014,1940,52.98,-51.4,R/V,MED,TAB,GGAO
2014,20014,1/29/2014,1818,53.91,-53.22,R/V,GEN,GEN,GPGR
2014,20014,2/1/2014,1429,53.4,-52.61,R/V,SM,DD,GGAO
2014,20014,2/3/2014,1940,53.05,-51.61,R/V,SM,TAB,GGAO
2014,20015,1/29/2014,1820,53.87,-53.48,R/V,GEN,GEN,GPGR
2014,20015,2/3/2014,1859,53.04,-53,R/V,GEN,GEN,GGAO
2014,20015,2/7/2014,1720,52.57,-52.48,R/V,GEN,GEN,GPGR
2014,20015,2/13/2014,1336,52.2,-51.85,R/V,MED,DD,GPGR
2014,20016,1/29/2014,1820,54.5,-51.85,R/V,GEN,GEN,GPGR
2014,20017,1/29/2014,1823,54.39,-52.84,R/V,GEN,GEN,GPGR
2014,20018,1/29/2014,1825,53.4,-53.23,R/V,GEN,GEN,GPGR
2014,20018,2/7/2014,1847,51.88,-51.19,R/V,GEN,GEN,GPGR
2014,20018,2/13/2014,1253,51.08,-50.46,R/V,LG,DD,GPGR
2014,20018,2/18/2014,1446,50.55,-49.98,R/V,MED,DD,GPGR
2014,20019,1/29/2014,1825,53.69,-53.15,R/V,GEN,GEN,GPGR
2014,20019,2/3/2014,1934,53.15,-51.46,R/V,MED,DD,GGAO
2014,20020,1/29/2014,1826,54.05,-53.09,R/V,GEN,GEN,GPGR
2014,20020,1/31/2014,1904,53.61,-52.17,R/V,GEN,GEN,GPGR
2014,20020,2/3/2014,1939,53.12,-51.3,R/V,MED,DD,GGAO
2014,20021,1/29/2014,1915,53.71,-54.54,R/V,GEN,GEN,GPGR
2014,20021,2/7/2014,1808,53.34,-53.31,R/V,GEN,GEN,GPGR
2014,20021,2/13/2014,1343,52.61,-52.35,R/V,GEN,GEN,GPGR
2014,20021,2/21/2014,1350,51.54,-52.01,R/V,GEN,GEN,GTJZ
2014,20021,3/6/2014,1844,50.11,-50.16,R/V,GEN,GEN,GTJZ
2014,20021,3/8/2014,1853,49.95,-49.88,R/V,SM,TAB,GTJZ
2014,20021,3/18/2014,1744,49.16,-48.72,R/V,GEN,GEN,GPGR
2014,20021,3/28/2014,1659,49.3,-46.91,R/V,GEN,GEN,GGAO
2014,20022,1/29/2014,1404,51.63,-51.71,R/V,MED,DD,GPGR
2014,20022,2/7/2014,1545,50.23,-49.85,RAD,GEN,GEN,2001
2014,20022,2/9/2014,1549,50.04,-49.44,R/V,GEN,GEN,GPGR
2014,20022,2/12/2014,2012,49.72,-49.18,R/V,MED,GEN,2001
2014,20022,2/19/2014,1956,49.37,-47.89,R/V,MED,DD,GTJZ
2014,20023,1/29/2014,1446,51.56,-53.99,R/V,GEN,TAB,GPGR
2014,20023,2/13/2014,1246,50.85,-50.8,R/V,LG,TAB,GPGR
2014,20023,2/18/2014,1450,50.28,-50.48,R/V,LG,TAB,GPGR
2014,20023,2/21/2014,1417,49.85,-50.21,R/V,GEN,GEN,GTJZ
2014,20024,1/29/2014,1448,51.57,-54.11,R/V,GEN,TAB,GPGR
2014,20024,2/18/2014,1439,50.48,-51.11,R/V,LG,TAB,GPGR
2014,20024,2/18/2014,1838,50.36,-51.07,R/V,SM,GEN,GTJZ
2014,20024,2/21/2014,1208,50.01,-51.1,R/V,GEN,GEN,GTJZ
2014,20024,2/21/2014,1421,50.04,-51.06,R/V,GEN,GEN,GGAO
2014,20024,2/24/2014,1114,49.61,-51.05,R/V,GEN,GEN,GGAO
2014,20025,1/29/2014,1649,52.2,-53.74,R/V,LG,TAB,GPGR
2014,20025,2/7/2014,1704,51.73,-52.65,R/V,GEN,GEN,GPGR
2014,20025,2/13/2014,1301,51.63,-51.53,R/V,LG,BLK,GPGR
2014,20025,2/21/2014,1415,50.81,-51.21,R/V,GEN,GEN,GTJZ
2014,20025,2/26/2014,1743,49.91,-51.46,R/V,GEN,GEN,GTJZ
2014,20025,3/5/2014,1708,49.39,-50.91,R/V,GEN,GEN,GTJZ
2014,20025,3/6/2014,1825,49.36,-50.49,R/V,GEN,GEN,GTJZ
2014,20025,3/8/2014,1804,49.07,-49.85,R/V,GEN,GEN,GTJZ
2014,20025,3/10/2014,1833,48.73,-49.52,R/V,MED,DD,GGAO
2014,20026,1/29/2014,1707,52.11,-53.68,R/V,SM,TAB,GPGR
2014,20026,2/7/2014,1905,51.49,-52.12,R/V,GEN,GEN,GPGR
2014,20026,2/13/2014,1233,50.63,-50.7,R/V,LG,DD,GPGR
2014,20026,2/18/2014,1359,49.87,-49.77,R/V,GEN,GEN,GPGR
2014,20026,2/18/2014,1856,49.99,-50.33,R/V,GEN,GEN,GTJZ
2014,20026,2/21/2014,1419,49.44,-50.18,R/V,GEN,GEN,GTJZ
2014,20026,2/21/2014,1431,49.31,-49.68,R/V,GEN,GEN,GGAO
2014,20026,2/24/2014,1411,48.72,-49.71,R/V,MED,DOM,GTJZ
2014,20026,2/26/2014,1402,48.44,-49.37,R/V,MED,DD,GTJZ
2014,20026,3/1/2014,1816,47.63,-48.03,R/V,LG,TAB,GGAO
2014,20026,3/4/2014,1236,47.25,-47.25,R/V,MED,DD,GGAO
2014,20026,3/11/2014,1642,46.48,-46.6,VIS,MED,NTB,2001
2014,20026,3/20/2014,1248,46.43,-46.27,R/V,GEN,GEN,GGAO
2014,20027,1/29/2014,1712,52.23,-52.55,R/V,SM,DD,GPGR
2014,20027,2/3/2014,2006,52.01,-51.04,R/V,MED,TAB,GGAO
2014,20027,2/7/2014,1209,51.04,-50.55,R/V,MED,DD,GPGR
2014,20027,2/10/2014,1909,50.34,-49.55,R/V,SM,DD,GPGR
2014,20028,1/29/2014,1713,52.08,-53.06,R/V,SM,WDG,GPGR
2014,20028,2/7/2014,1915,51.32,-51.6,R/V,GEN,GEN,GPGR
2014,20028,2/11/2014,1508,50.87,-50.86,R/V,GEN,GEN,GTJZ
2014,20028,2/13/2014,1216,50.47,-50.42,R/V,LG,BLK,GPGR
2014,20029,1/29/2014,1715,52.05,-52.92,R/V,SM,TAB,GPGR
2014,20029,2/3/2014,2015,51.76,-51.88,R/V,MED,DD,GGAO
2014,20029,2/7/2014,1936,51.54,-50.91,R/V,GEN,GEN,GPGR
2014,20029,2/13/2014,1236,50.35,-50.08,R/V,MED,DD,GPGR
2014,20029,2/18/2014,1345,49.82,-49.05,R/V,GEN,GEN,GPGR
2014,20030,1/30/2014,1252,55.46,-56.94,R/V,GEN,GEN,GPGR
2014,20031,1/30/2014,1254,54.49,-57.47,R/V,SM,DD,GPGR
2014,20032,1/30/2014,1257,54.74,-56.98,R/V,LG,TAB,GPGR
2014,20032,2/18/2014,1956,51.78,-54.6,R/V,MED,DOM,GTJZ
2014,20032,2/21/2014,1231,51.38,-54.58,R/V,GEN,GEN,GTJZ
2014,20032,3/20/2014,1901,49.26,-51.11,R/V,GEN,GEN,GGAO
2014,20033,1/30/2014,1257,54.66,-57.02,R/V,LG,TAB,GPGR
2014,20033,2/18/2014,1958,51.69,-54.88,R/V,GEN,GEN,GTJZ
2014,20034,1/30/2014,1258,54.74,-56.94,R/V,SM,DD,GPGR
2014,20034,2/18/2014,1956,51.88,-54.64,R/V,MED,DD,GTJZ
2014,20034,2/21/2014,1229,51.39,-54.59,R/V,GEN,GEN,GTJZ
2014,20034,3/3/2014,1637,50.52,-54.69,R/V,GEN,GEN,GTJZ
2014,20034,3/18/2014,1823,49.39,-50.27,R/V,GEN,GEN,GPGR
2014,20034,3/22/2014,1807,49.07,-49.61,R/V,SM,DD,GPGR
2014,20034,4/7/2014,1904,48.2,-46.81,RAD,GEN,GEN,2005
2014,20034,4/14/2014,1121,48.24,-46.19,R/V,LG,GEN,GGAO
2014,20035,1/30/2014,1312,54.8,-54.93,R/V,GEN,GEN,GPGR
2014,20036,1/30/2014,1327,54.75,-53.81,R/V,GEN,GEN,GPGR
2014,20036,2/1/2014,1921,54.59,-53.03,R/V,LG,TAB,GGAO
2014,20036,2/13/2014,1304,51.72,-50.65,R/V,LG,DD,GPGR
2014,20037,1/30/2014,1327,55.03,-53.94,R/V,GEN,GEN,GPGR
2014,20037,2/7/2014,1731,52.83,-51.83,R/V,GEN,GEN,GPGR
2014,20037,2/13/2014,1249,51.31,-50.4,R/V,MED,DD,GPGR
2014,20037,2/18/2014,1502,50.63,-49.32,R/V,GEN,GEN,GPGR
2014,20038,1/30/2014,1327,54.94,-54.06,R/V,GEN,GEN,GPGR
2014,20038,2/7/2014,1809,53.55,-52.38,R/V,GEN,GEN,GPGR
2014,20038,2/13/2014,1328,52.29,-51.23,R/V,SM,DOM,GPGR
2014,20039,1/30/2014,1327,55.17,-54.49,R/V,GEN,GEN,GPGR
2014,20039,2/7/2014,1816,53.71,-52.37,R/V,GEN,GEN,GPGR
2014,20039,2/13/2014,1334,52.48,-51.25,R/V,GEN,GEN,GPGR
2014,20040,1/30/2014,1328,55.08,-54,R/V,GEN,GEN,GPGR
2014,20040,2/7/2014,1825,53.04,-51.13,R/V,GEN,GEN,GPGR
2014,20041,1/30/2014,1328,55.04,-53.9,R/V,GEN,GEN,GPGR
2014,20041,2/1/2014,1922,54.61,-53.06,R/V,LG,TAB,GGAO
2014,20041,2/13/2014,1303,51.56,-50.67,R/V,LG,DOM,GPGR
2014,20041,2/18/2014,1533,50.64,-50.56,R/V,GEN,GEN,GPGR
2014,20041,2/21/2014,1838,50.17,-50.44,R/V,SM,TAB,GGAO
2014,20042,1/30/2014,1329,54.41,-53.48,R/V,LG,TAB,GPGR
2014,20042,2/1/2014,1906,54.29,-53.01,R/V,LG,TAB,GGAO
2014,20042,2/3/2014,1920,53.74,-52.56,R/V,LG,TAB,GGAO
2014,20042,2/7/2014,1746,52.82,-52.21,R/V,LG,TAB,GPGR
2014,20042,2/13/2014,1322,52.11,-51.26,R/V,LG,TAB,GPGR
2014,20043,1/30/2014,1330,54.42,-53.18,R/V,LG,DD,GPGR
2014,20043,2/1/2014,1902,54.21,-52.95,R/V,LG,DD,GGAO
2014,20043,2/3/2014,1928,53.51,-52.05,R/V,LG,TAB,GGAO
2014,20044,1/30/2014,1330,54.25,-53.27,R/V,LG,PIN,GPGR
2014,20044,2/3/2014,1907,53.32,-52.94,R/V,MED,DD,GGAO
2014,20044,2/7/2014,1723,52.67,-52.26,R/V,MED,BLK,GPGR
2014,20044,2/13/2014,1319,51.92,-51.19,R/V,SM,DD,GPGR
2014,20045,1/30/2014,1331,54.23,-53.25,R/V,LG,TAB,GPGR
2014,20045,2/3/2014,1913,53.5,-52.66,R/V,LG,TAB,GGAO
2014,20045,2/7/2014,1742,52.65,-52.14,R/V,LG,TAB,GPGR
2014,20045,2/13/2014,1315,51.77,-51.09,R/V,LG,WDG,GPGR
2014,20046,1/30/2014,1334,55.05,-53.99,R/V,GEN,GEN,GPGR
2014,20046,2/7/2014,1730,52.96,-52.04,R/V,GEN,GEN,GPGR
2014,20046,2/13/2014,1300,51.53,-50.67,R/V,MED,DD,GPGR
2014,20046,2/18/2014,1542,51.02,-50.55,R/V,MED,DD,GPGR
2014,20046,2/21/2014,1834,50.26,-50.44,R/V,SM,DOM,GGAO
2014,20047,1/30/2014,1335,54.33,-52.95,R/V,LG,TAB,GPGR
2014,20048,1/30/2014,1335,54.39,-52.86,R/V,LG,DD,GPGR
2014,20049,1/30/2014,1335,54.29,-52.92,R/V,LG,TAB,GPGR
2014,20049,2/3/2014,1935,53.3,-51.66,R/V,MED,DD,GGAO
2014,20050,1/30/2014,1336,54.2,-52.86,R/V,LG,DD,GPGR
2014,20050,2/3/2014,1945,53.14,-51.67,R/V,LG,TAB,GGAO
2014,20051,1/30/2014,1336,54.57,-52.76,R/V,MED,WDG,GPGR
2014,20052,1/30/2014,1340,54.07,-52.59,R/V,LG,DD,GPGR
2014,20052,2/3/2014,1939,53.04,-51.39,R/V,MED,TAB,GGAO
2014,20053,1/30/2014,1340,54.29,-52.67,R/V,LG,TAB,GPGR
2014,20053,2/3/2014,1933,53.27,-51.28,R/V,LG,DD,GGAO
2014,20054,1/30/2014,1343,54.43,-52.99,R/V,MED,DD,GPGR
2014,20055,1/30/2014,1345,54.36,-52.4,R/V,LG,DD,GPGR
2014,20055,2/3/2014,1932,53.42,-51.42,R/V,LG,DD,GGAO
2014,20056,1/30/2014,1345,53.98,-52.54,R/V,LG,TAB,GPGR
2014,20057,1/30/2014,1345,55.05,-53.23,R/V,GEN,GEN,GPGR
2014,20058,1/30/2014,1346,53.86,-53.2,R/V,LG,DD,GPGR
2014,20058,2/7/2014,1738,52.51,-52.21,R/V,LG,TAB,GPGR
2014,20058,2/13/2014,1339,52.11,-51.86,R/V,LG,TAB,GPGR
2014,20059,1/30/2014,1347,54.29,-53.09,R/V,GEN,GEN,GPGR
2014,20059,2/1/2014,1850,53.89,-52.52,R/V,SM,GEN,GGAO
2014,20059,2/13/2014,1240,51.09,-49.38,R/V,GEN,GEN,GPGR
2014,20060,1/30/2014,1347,53.83,-52.85,R/V,LG,WDG,GPGR
2014,20060,2/3/2014,1946,52.88,-51.84,R/V,LG,TAB,GGAO
2014,20060,2/7/2014,1406,51.77,-51.27,R/V,GEN,GEN,GPGR
2014,20060,2/13/2014,1247,50.89,-50.56,R/V,MED,TAB,GPGR
2014,20060,2/18/2014,1503,50.35,-49.54,R/V,SM,TAB,GPGR
2014,20061,1/30/2014,1351,54.47,-51.36,R/V,MED,DD,GPGR
2014,20062,1/30/2014,1353,54.93,-52,R/V,GEN,GEN,GPGR
2014,20063,1/30/2014,1354,53.87,-51.9,R/V,MED,DD,GPGR
2014,20064,1/30/2014,1355,53.71,-52.47,R/V,LG,DD,GPGR
2014,20064,2/3/2014,1941,52.87,-51.4,R/V,LG,DD,GGAO
2014,20065,1/30/2014,1359,54.06,-52.41,R/V,SM,WDG,GPGR
2014,20065,2/3/2014,1934,53.17,-51.03,R/V,MED,DD,GGAO
2014,20066,1/30/2014,1401,53.63,-51.74,R/V,GEN,GEN,GPGR
2014,20067,1/30/2014,1404,53.41,-52.06,R/V,GEN,GEN,GPGR
2014,20067,1/31/2014,1909,53.05,-51.43,R/V,SM,GEN,GPGR
2014,20068,1/30/2014,1405,53.55,-52.37,R/V,LG,TAB,GPGR
2014,20068,2/3/2014,1957,52.48,-51.12,R/V,LG,TAB,GGAO
2014,20068,2/10/2014,1913,50.45,-49.37,R/V,MED,TAB,GPGR
2014,20069,1/30/2014,1409,53.87,-52.57,R/V,SM,TAB,GPGR
2014,20069,1/31/2014,1901,53.51,-52.19,R/V,SM,GEN,GPGR
2014,20070,1/30/2014,1410,53.65,-52.58,R/V,LG,TAB,GPGR
2014,20070,2/3/2014,1947,52.75,-51.35,R/V,LG,TAB,GGAO
2014,20071,1/30/2014,1410,53.66,-51.79,R/V,GEN,GEN,GPGR
2014,20072,1/30/2014,1413,53.58,-51.73,R/V,GEN,GEN,GPGR
2014,20073,1/30/2014,1413,53.48,-52.7,R/V,LG,DOM,GPGR
2014,20073,2/3/2014,1946,52.71,-51.62,R/V,LG,TAB,GGAO
2014,20073,2/7/2014,1408,51.55,-50.96,R/V,LG,TAB,GPGR
2014,20073,2/13/2014,1225,50.43,-50.43,R/V,LG,TAB,GPGR
2014,20074,1/30/2014,1414,53.58,-52.82,R/V,LG,DD,GPGR
2014,20074,2/3/2014,1952,52.81,-51.48,R/V,LG,TAB,GGAO
2014,20075,1/30/2014,1437,54.02,-53.32,R/V,SM,WDG,GPGR
2014,20075,2/7/2014,1416,51.98,-51.72,R/V,SM,DOM,GPGR
2014,20075,2/13/2014,1305,51.26,-50.73,R/V,SM,TAB,GPGR
2014,20075,2/18/2014,1500,50.65,-49.99,R/V,SM,TAB,GPGR
2014,20075,2/18/2014,1839,50.38,-50.21,R/V,GEN,GEN,GTJZ
2014,20076,1/30/2014,1442,53.31,-53.16,R/V,SM,TAB,GPGR
2014,20076,1/31/2014,1903,53.27,-52.65,R/V,SM,GEN,GPGR
2014,20076,2/7/2014,1401,51.45,-50.63,R/V,MED,DOM,GPGR
2014,20076,2/13/2014,1231,50.25,-49.93,R/V,SM,WDG,GPGR
2014,20076,2/21/2014,1249,49.26,-48.72,R/V,SM,DD,GGAO
2014,20077,1/30/2014,1454,53.05,-53.37,R/V,GEN,GEN,GPGR
2014,20077,2/7/2014,1417,52.17,-51.98,R/V,GEN,GEN,GPGR
2014,20077,2/13/2014,1324,52.11,-51.08,R/V,MED,DD,GPGR
2014,20078,1/30/2014,1515,53.79,-54.53,R/V,LG,GEN,GPGR
2014,20078,2/3/2014,1854,53.36,-53.93,R/V,LG,TAB,GGAO
2014,20078,2/13/2014,1348,52.41,-52.72,R/V,GEN,GEN,GPGR
2014,20078,2/18/2014,1923,51.89,-53.31,R/V,GEN,GEN,GTJZ
2014,20078,2/21/2014,1337,51.75,-53.29,R/V,MED,DOM,GTJZ
2014,20078,3/7/2014,1146,50.78,-52.54,R/V,GEN,GEN,GGAO
2014,20078,3/8/2014,2020,50.81,-52.25,R/V,GEN,GEN,GTJZ
2014,20078,3/18/2014,1144,50.67,-51.58,R/V,GEN,GEN,GGAO
2014,20078,3/22/2014,1931,50.4,-50.93,RAD,GEN,GEN,2006
2014,20078,3/22/2014,1934,50.19,-51.05,R/V,GEN,GEN,GPGR
2014,20079,1/30/2014,1916,54.04,-56.93,R/V,MED,DD,GPGR
2014,20080,1/30/2014,1917,54.01,-57.04,R/V,LG,TAB,GPGR
2014,20081,1/25/2014,1650,53.3,-53.58,SAT-HIGH,GEN,NTB,VCLM
2014,20081,2/1/2014,1447,53.06,-51.8,R/V,LG,TAB,GGAO
2014,20081,2/3/2014,1952,52.49,-51.56,R/V,LG,DD,GGAO
2014,20081,2/7/2014,1920,51.79,-50.93,R/V,GEN,GEN,GPGR
2014,20081,2/13/2014,1224,50.55,-50.12,R/V,LG,TAB,GPGR
2014,20082,1/25/2014,1650,53.32,-53.61,SAT-HIGH,GEN,NTB,VCLM
2014,20082,2/7/2014,1859,51.93,-51.56,R/V,GEN,GEN,GPGR
2014,20082,2/13/2014,1247,50.94,-50.54,R/V,LG,TAB,GPGR
2014,20082,2/18/2014,1400,50.25,-49.69,R/V,GEN,GEN,GPGR
2014,20083,1/25/2014,1610,53.34,-53.3,SAT-HIGH,GEN,NTB,VCLM
2014,20083,1/31/2014,1850,52.97,-51.68,R/V,SM,GEN,GPGR
2014,20083,2/3/2014,2008,52.07,-50.99,R/V,MED,DD,GGAO
2014,20083,2/7/2014,1246,51,-49.96,R/V,MED,DD,GPGR
