ICEBERG_YEAR,ICEBERG_NUMBER,SIGHTING_DATE,SIGHTING_TIME,SIGHTING_LATITUDE,SIGHTING_LONGITUDE,SIGHTING_METHOD,SIZE,SHAPE,SOURCE
2019,39,10/18/2018,2158,57.5,-60.2333,SAT-HIGH,GEN,GEN,RSA2
2019,71,10/18/2018,2158,59.355,-60.7517,SAT-HIGH,GEN,GEN,RSA2
2019,72,10/18/2018,2158,59.375,-60.6867,SAT-HIGH,GEN,GEN,RSA2
2019,73,10/18/2018,2158,59.395,-60.7183,SAT-HIGH,GEN,GEN,RSA2
2019,75,10/18/2018,2158,57.145,-60.0133,SAT-HIGH,GEN,GEN,RSA2
2019,48,10/22/2018,1014,55.3933,-57.4483,SAT-HIGH,GEN,GEN,RSA2
2019,78,10/22/2018,2142,60.2967,-62.4917,SAT-HIGH,GEN,GEN,RSA2
2019,10,10/23/2018,945,56.405,-58.6417,SAT-HIGH,GEN,GEN,RSA2
2019,76,10/23/2018,945,56.0517,-53.4883,SAT-HIGH,GEN,GEN,RSA2
2019,77,10/23/2018,945,55.8017,-58.12,SAT-HIGH,GEN,GEN,RSA2
2019,63,10/23/2018,1645,52.42,-50.94,VIS,MED,BLK,SHIP
2019,63,10/23/2018,1807,52.4083,-50.9533,R/V,LG,TAB,GTJZ
2019,29,10/26/2018,957,56.54,-56.2133,SAT-HIGH,GEN,GEN,RSA2
2019,79,10/26/2018,957,56.24,-56.7183,SAT-HIGH,GEN,GEN,RSA2
2019,80,10/26/2018,957,56.1433,-55.9183,SAT-HIGH,GEN,GEN,RSA2
2019,82,11/1/2018,2149,56.2433,-57.3617,SAT-HIGH,GEN,GEN,RSA2
2019,81,11/1/2018,2149,57.2983,-56.745,SAT-HIGH,GEN,GEN,RSA2
2019,83,11/1/2018,2149,55.855,-58.82,SAT-HIGH,GEN,GEN,RSA2
2019,63,11/2/2018,1323,51.0417,-49.8533,R/V,MED,DD,GMRS
2019,84,11/2/2018,1346,50.99,-49.715,R/V,BB,GEN,GMRS
2019,12,11/2/2018,2120,56.0517,-57.815,SAT-HIGH,GEN,GEN,RSA2
2019,35,11/2/2018,2120,56.045,-57.6867,SAT-HIGH,GEN,GEN,RSA2
2019,82,11/2/2018,2120,56.135,-57.4217,SAT-HIGH,GEN,GEN,RSA2
2019,85,11/2/2018,2120,56.46,-58.2117,SAT-HIGH,GEN,GEN,RSA2
2019,86,11/2/2018,2120,56.2533,-57.6883,SAT-HIGH,GEN,GEN,RSA2
2019,87,11/2/2018,2120,56.0467,-57.6583,SAT-HIGH,GEN,GEN,RSA2
2019,88,11/5/2018,2132,56.195,-59.1533,SAT-HIGH,GEN,GEN,RSA2
2019,52,11/8/2018,2145,55.8033,-60,SAT-HIGH,GEN,GEN,RSA2
2019,40,11/8/2018,2145,55.7783,-59.9633,SAT-HIGH,GEN,GEN,RSA2
2019,89,11/9/2018,2116,57.365,-54.24,SAT-HIGH,GEN,GEN,RSA2
2019,90,11/9/2018,2116,57.3367,-54.2833,SAT-HIGH,GEN,GEN,RSA2
2019,2,11/11/2018,2157,57.3233,-61.335,SAT-HIGH,GEN,GEN,RSA2
2019,52,11/11/2018,2157,55.8033,-59.9967,SAT-HIGH,GEN,GEN,RSA2
2019,70,11/11/2018,2157,58.1933,-61.9967,SAT-HIGH,GEN,GEN,RSA2
2019,74,11/11/2018,2157,57.3183,-61.315,SAT-HIGH,GEN,GEN,RSA2
2019,52,11/12/2018,2128,55.8033,-59.9983,SAT-HIGH,GEN,GEN,RSA2
2019,2,11/12/2018,2129,57.325,-61.3383,SAT-HIGH,GEN,GEN,RSA2
2019,91,11/26/2018,2120,55.7517,-55.685,SAT-HIGH,GEN,GEN,RSA2
2019,92,12/2/2018,2145,58.2183,-59.83,SAT-HIGH,GEN,GEN,RSA2
2019,93,12/2/2018,2145,57.1883,-59.3967,SAT-HIGH,GEN,GEN,RSA2
2019,70,12/5/2018,2158,58.0817,-61.9933,SAT-HIGH,GEN,GEN,RSA2
2019,95,1/4/2019,1443,54.5217,-53.22,R/V,SM,GEN,GTJZ
2019,96,1/4/2019,1449,54.15,-53.8817,R/V,SM,GEN,GTJZ
2019,94,1/4/2019,1451,54.1883,-53.755,R/V,SM,GEN,GTJZ
2019,178,1/4/2019,1500,52.7267,-55.26,VIS,SM,BLK,SHIP
2019,97,1/4/2019,1647,56.4583,-57.9083,VIS,SM,WDG,GTJZ
2019,98,1/4/2019,1655,56.5183,-58.44,VIS,SM,TAB,GTJZ
2019,99,1/4/2019,1710,57.1067,-59.5233,R/V,MED,GEN,GTJZ
2019,101,1/5/2019,1314,55.905,-58.08,R/V,MED,BLK,GTJZ
2019,100,1/5/2019,1316,55.91,-59.1733,R/V,SM,GEN,GTJZ
2019,175,1/5/2019,1319,56.2283,-59.0983,R/V,SM,GEN,GTJZ
2019,176,1/5/2019,1331,56.4867,-59.5267,R/V,MED,GEN,GTJZ
2019,104,1/5/2019,1333,56.22,-58.245,R/V,SM,GEN,GTJZ
2019,105,1/5/2019,1334,56.1617,-58.2817,R/V,MED,GEN,GTJZ
2019,106,1/5/2019,1335,56.1867,-58.2467,R/V,SM,GEN,GTJZ
2019,107,1/5/2019,1337,56.4167,-57.9617,R/V,SM,GEN,GTJZ
2019,113,1/5/2019,1343,56.2817,-58.1967,R/V,MED,GEN,GTJZ
2019,103,1/5/2019,1346,56.0133,-58.6933,R/V,SM,GEN,GTJZ
2019,116,1/5/2019,1346,56.3233,-57.6233,R/V,SM,GEN,GTJZ
2019,177,1/5/2019,1346,56.1517,-58.8133,R/V,SM,GEN,GTJZ
2019,125,1/5/2019,1352,56.235,-57.285,R/V,MED,GEN,GTJZ
2019,102,1/5/2019,1353,56.0233,-58.3367,R/V,SM,GEN,GTJZ
2019,115,1/5/2019,1353,56.4717,-57.9983,R/V,MED,GEN,GTJZ
2019,108,1/5/2019,1354,56.1217,-57.8883,R/V,SM,GEN,GTJZ
2019,114,1/5/2019,1356,56.3767,-57.775,R/V,SM,GEN,GTJZ
2019,123,1/5/2019,1356,56.3967,-57.64,R/V,SM,GEN,GTJZ
2019,127,1/5/2019,1356,55.805,-57.2933,R/V,SM,GEN,GTJZ
2019,112,1/5/2019,1358,56.2617,-58.0033,R/V,LG,GEN,GTJZ
2019,109,1/5/2019,1358,56.3633,-57.7483,R/V,SM,GEN,GTJZ
2019,119,1/5/2019,1358,56.33,-57.2867,R/V,SM,GEN,GTJZ
2019,122,1/5/2019,1358,56.3767,-57.725,R/V,SM,GEN,GTJZ
2019,111,1/5/2019,1359,56.1983,-57.87,R/V,SM,GEN,GTJZ
2019,120,1/5/2019,1359,56.335,-57.2233,R/V,SM,GEN,GTJZ
2019,110,1/5/2019,1400,56.2317,-57.7183,R/V,SM,GEN,GTJZ
2019,118,1/5/2019,1402,56.3267,-57.2883,R/V,SM,GEN,GTJZ
2019,124,1/5/2019,1403,56.3483,-57.325,R/V,SM,GEN,GTJZ
2019,121,1/5/2019,1404,56.265,-57.2817,R/V,MED,GEN,GTJZ
2019,129,1/5/2019,1404,55.8583,-57.1867,R/V,SM,GEN,GTJZ
2019,117,1/5/2019,1405,56.2117,-57.4883,R/V,SM,GEN,GTJZ
2019,130,1/5/2019,1407,56.035,-56.8533,R/V,SM,GEN,GTJZ
2019,126,1/5/2019,1408,55.8217,-57.21,R/V,MED,GEN,GTJZ
2019,128,1/5/2019,1414,55.935,-56.7417,R/V,SM,GEN,GTJZ
2019,131,1/5/2019,1416,56.0717,-56.9167,R/V,SM,GEN,GTJZ
2019,132,1/5/2019,1418,55.6617,-56.7217,R/V,SM,GEN,GTJZ
2019,133,1/5/2019,1419,55.475,-56.54,R/V,SM,GEN,GTJZ
2019,137,1/5/2019,1427,55.39,-56.4,R/V,MED,GEN,GTJZ
2019,138,1/5/2019,1428,55.645,-56.4683,R/V,SM,GEN,GTJZ
2019,136,1/5/2019,1432,55.515,-56.6067,R/V,SM,GEN,GTJZ
2019,134,1/5/2019,1450,55.4967,-56.5883,R/V,SM,GEN,GTJZ
2019,135,1/5/2019,1450,55.5883,-56.575,R/V,SM,GEN,GTJZ
2019,139,1/5/2019,1450,55.7133,-56.3733,R/V,SM,GEN,GTJZ
2019,142,1/5/2019,1450,55.6817,-56.2883,R/V,SM,GEN,GTJZ
2019,143,1/5/2019,1450,55.6833,-56.3283,R/V,SM,GEN,GTJZ
2019,144,1/5/2019,1450,55.655,-56.28,R/V,SM,GEN,GTJZ
2019,141,1/5/2019,1500,55.7017,-57.3217,R/V,SM,GEN,GTJZ
2019,140,1/5/2019,1501,55.51,-57.2017,R/V,SM,TAB,GTJZ
2019,146,1/5/2019,1749,55.0167,-56.4067,R/V,MED,DD,GTJZ
2019,151,1/5/2019,1751,55.1033,-56.3883,R/V,MED,GEN,GTJZ
2019,155,1/5/2019,1754,55.1817,-56.2617,R/V,SM,GEN,GTJZ
2019,152,1/5/2019,1755,55.3517,-56.2417,R/V,MED,GEN,GTJZ
2019,147,1/5/2019,1755,55.2067,-57.22,R/V,MED,GEN,GTJZ
2019,159,1/5/2019,1758,55.065,-55.6917,R/V,MED,GEN,GTJZ
2019,149,1/5/2019,1800,54.8067,-56.5967,R/V,MED,GEN,GTJZ
2019,158,1/5/2019,1800,55.11,-55.9767,R/V,SM,GEN,GTJZ
2019,160,1/5/2019,1800,54.835,-55.7817,R/V,SM,GEN,GTJZ
2019,145,1/5/2019,1800,55.205,-56.84,R/V,SM,GEN,GTJZ
2019,150,1/5/2019,1803,55.28,-56.4683,R/V,MED,GEN,GTJZ
2019,153,1/5/2019,1804,55.3183,-56.2617,R/V,MED,GEN,GTJZ
2019,161,1/5/2019,1804,54.8033,-55.7083,R/V,SM,GEN,GTJZ
2019,154,1/5/2019,1806,55.245,-56.2283,R/V,MED,GEN,GTJZ
2019,156,1/5/2019,1807,55.0517,-56.285,R/V,MED,TAB,GTJZ
2019,157,1/5/2019,1810,55.1733,-56.0067,R/V,SM,GEN,GTJZ
2019,148,1/5/2019,1810,54.74,-56.89,R/V,MED,TAB,GTJZ
2019,162,1/5/2019,1816,54.7683,-55.88,R/V,SM,GEN,GTJZ
2019,165,1/5/2019,1904,54.7417,-56.2033,R/V,SM,GEN,GTJZ
2019,168,1/5/2019,1904,54.8267,-56.3433,R/V,SM,GEN,GTJZ
2019,164,1/5/2019,1905,54.63,-56.22,R/V,SM,GEN,GTJZ
2019,169,1/5/2019,1905,54.7267,-56.0683,R/V,SM,GEN,GTJZ
2019,170,1/5/2019,1906,54.8067,-56.6733,R/V,SM,GEN,GTJZ
2019,166,1/5/2019,1908,54.69,-56.375,R/V,SM,GEN,GTJZ
2019,167,1/5/2019,1911,54.7967,-56.4467,R/V,SM,GEN,GTJZ
2019,171,1/5/2019,1913,54.3317,-56.935,R/V,SM,GEN,GTJZ
2019,163,1/5/2019,1913,54.5883,-55.89,R/V,SM,GEN,GTJZ
2019,173,1/5/2019,1937,54.1317,-55.2017,R/V,SM,GEN,GTJZ
2019,174,1/5/2019,1939,54.0783,-55.1583,R/V,SM,GEN,GTJZ
2019,172,1/5/2019,1939,53.9583,-55.3883,R/V,SM,GEN,GTJZ
2019,179,1/23/2019,1339,50.9317,-54.5283,VIS,SM,DD,GTJZ
2019,179,1/27/2019,1311,51.01,-54.0683,R/V,GR,GEN,GPGR
2019,181,1/27/2019,1504,53.725,-53.495,R/V,SM,GEN,GPGR
2019,180,1/27/2019,1506,53.8483,-53.1967,R/V,SM,GEN,GPGR
2019,160,1/29/2019,1504,52.625,-54.1067,R/V,BB,GEN,GMRS
2019,161,1/29/2019,1504,52.72,-54.48,R/V,BB,GEN,GMRS
2019,20001,2/4/2019,940,51.4317,-51.8167,SAT-LOW,MED,GEN,SN1A
2019,20002,2/5/2019,1019,58.1933,-60.8683,SAT-LOW,SM,GEN,SN1A
2019,20003,2/5/2019,2131,50.3283,-56.06,SAT-LOW,SM,GEN,SN1A
2019,176,2/8/2019,955,54.3867,-53.83,SAT-HIGH,MED,GEN,SN1A
2019,20004,2/8/2019,955,54.8217,-56.115,SAT-LOW,MED,GEN,SN1A
2019,20005,2/8/2019,955,54.8783,-55.7517,SAT-HIGH,MED,GEN,SN1A
2019,20006,2/8/2019,955,54.81,-55.95,SAT-LOW,MED,GEN,SN1A
2019,20007,2/8/2019,955,55.02,-54.8967,SAT-HIGH,MED,GEN,SN1A
2019,20008,2/8/2019,955,54.9833,-54.7817,SAT-LOW,MED,GEN,SN1A
2019,20009,2/8/2019,955,54.9817,-54.93,SAT-LOW,MED,GEN,SN1A
2019,20010,2/8/2019,955,54.9333,-54.6867,SAT-LOW,MED,GEN,SN1A
2019,20012,2/8/2019,955,54.7217,-54.5617,SAT-LOW,MED,GEN,SN1A
2019,20013,2/8/2019,955,54.6067,-54.6567,SAT-HIGH,MED,GEN,SN1A
2019,20016,2/8/2019,955,54.3833,-54.3417,SAT-HIGH,MED,GEN,SN1A
2019,20017,2/8/2019,955,54.4017,-54.6617,SAT-LOW,MED,GEN,SN1A
2019,100,2/8/2019,955,55.01,-56.835,SAT-HIGH,MED,GEN,SN1A
2019,134,2/8/2019,955,53.6483,-54.0433,SAT-LOW,MED,GEN,SN1A
2019,141,2/8/2019,955,53.9017,-53.8283,SAT-HIGH,MED,GEN,SN1A
2019,150,2/8/2019,955,53.8983,-54.5483,SAT-HIGH,MED,GEN,SN1A
2019,153,2/8/2019,955,53.58,-54.1667,SAT-HIGH,MED,GEN,SN1A
2019,154,2/8/2019,955,53.905,-53.9,SAT-LOW,MED,GEN,SN1A
2019,157,2/8/2019,955,53.7617,-54.34,SAT-HIGH,MED,GEN,SN1A
2019,171,2/8/2019,955,54.0183,-57.0383,SAT-HIGH,MED,GEN,SN1A
2019,20018,2/8/2019,955,54.405,-54.7917,SAT-LOW,MED,GEN,SN1A
2019,20019,2/8/2019,955,54.2567,-54.9817,SAT-HIGH,MED,GEN,SN1A
2019,20020,2/8/2019,955,54.1683,-54.4933,SAT-HIGH,MED,GEN,SN1A
2019,20022,2/8/2019,955,54.4833,-53.45,SAT-LOW,MED,GEN,SN1A
2019,20025,2/8/2019,955,54.3883,-53.2583,SAT-LOW,SM,GEN,SN1A
2019,20026,2/8/2019,955,54.2633,-53.2817,SAT-LOW,SM,GEN,SN1A
2019,20027,2/8/2019,955,55.2333,-56.5783,SAT-LOW,MED,GEN,SN1A
2019,20028,2/8/2019,955,55.1617,-56.7933,SAT-LOW,MED,GEN,SN1A
2019,20011,2/8/2019,955,54.8017,-54.8383,SAT-HIGH,MED,GEN,SN1A
2019,20014,2/8/2019,955,54.52,-54.8783,SAT-LOW,MED,GEN,SN1A
2019,20015,2/8/2019,955,54.5117,-54.99,SAT-LOW,MED,GEN,SN1A
2019,20021,2/8/2019,955,54.7783,-53.09,SAT-LOW,MED,GEN,SN1A
2019,20023,2/8/2019,955,54.5833,-53.5583,SAT-LOW,SM,GEN,SN1A
2019,20024,2/8/2019,955,54.5533,-53.54,SAT-LOW,SM,GEN,SN1A
2019,20013,2/9/2019,948,54.4617,-54.6367,SAT-HIGH,MED,GEN,SN1A
2019,20017,2/9/2019,948,54.355,-54.4767,SAT-HIGH,MED,GEN,SN1A
2019,133,2/9/2019,948,53.4617,-53.885,SAT-HIGH,SM,GEN,SN1A
2019,134,2/9/2019,948,53.695,-54.2017,SAT-LOW,MED,GEN,SN1A
2019,136,2/9/2019,948,53.18,-54.3617,SAT-HIGH,MED,GEN,SN1A
2019,149,2/9/2019,948,52.6133,-54.1883,SAT-LOW,MED,GEN,SN1A
2019,150,2/9/2019,948,53.8267,-54.5033,SAT-HIGH,MED,GEN,SN1A
2019,153,2/9/2019,948,53.48,-54.4317,SAT-HIGH,MED,GEN,SN1A
2019,157,2/9/2019,948,53.8617,-54.35,SAT-LOW,MED,GEN,SN1A
2019,158,2/9/2019,948,53.3583,-54.7983,SAT-HIGH,MED,GEN,SN1A
2019,159,2/9/2019,948,52.1217,-52.5683,SAT-LOW,SM,GEN,SN1A
2019,165,2/9/2019,948,53.3383,-55.1283,SAT-LOW,MED,GEN,SN1A
2019,168,2/9/2019,948,52.4867,-54.2733,SAT-HIGH,MED,GEN,SN1A
2019,20019,2/9/2019,948,54.035,-54.97,SAT-HIGH,MED,GEN,SN1A
2019,20033,2/9/2019,948,53.5383,-53.5733,SAT-HIGH,SM,GEN,SN1A
2019,20034,2/9/2019,948,53.4033,-54.6367,SAT-LOW,MED,GEN,SN1A
2019,20035,2/9/2019,948,53.535,-53.5633,SAT-LOW,SM,GEN,SN1A
2019,174,2/9/2019,949,49.98,-54.1483,SAT-LOW,MED,GEN,SN1A
2019,20029,2/9/2019,949,51.1417,-53.05,SAT-HIGH,MED,GEN,SN1A
2019,20030,2/9/2019,949,49.9533,-53.81,SAT-LOW,SM,GEN,SN1A
2019,20031,2/9/2019,949,50.0133,-53.74,SAT-LOW,MED,GEN,SN1A
2019,20032,2/9/2019,949,49.98,-53.64,SAT-LOW,MED,GEN,SN1A
2019,175,2/10/2019,939,52.995,-50.7917,SAT-LOW,MED,GEN,SN1B
2019,99,2/10/2019,939,53.41,-51.5367,SAT-HIGH,MED,GEN,SN1B
2019,101,2/10/2019,939,52.235,-51.4833,SAT-LOW,MED,GEN,SN1B
2019,102,2/10/2019,939,52.2683,-51.495,SAT-LOW,MED,GEN,SN1B
2019,103,2/10/2019,939,53.22,-52.17,SAT-HIGH,MED,GEN,SN1B
2019,112,2/10/2019,939,52.1983,-52.26,SAT-HIGH,MED,GEN,SN1B
2019,152,2/10/2019,939,52.805,-52.2067,SAT-LOW,MED,GEN,SN1B
2019,159,2/10/2019,939,52.08,-52.625,SAT-HIGH,SM,GEN,SN1B
2019,155,2/10/2019,940,51.9533,-53.3583,SAT-HIGH,MED,GEN,SN1B
2019,162,2/10/2019,940,50.69,-52.8483,SAT-HIGH,MED,GEN,SN1B
2019,20036,2/10/2019,940,49.6117,-53.2517,SAT-HIGH,MED,GEN,SN1B
2019,20037,2/10/2019,940,51.6533,-51.9083,SAT-HIGH,MED,GEN,SN1B
2019,20001,2/11/2019,932,50.5467,-51.5717,SAT-LOW,MED,GEN,SN1A
2019,105,2/11/2019,932,51.535,-49.9617,SAT-LOW,MED,GEN,SN1A
2019,20038,2/11/2019,932,49.2483,-51.465,SAT-HIGH,MED,GEN,SN1A
2019,180,2/11/2019,932,51.1683,-49.2867,SAT-LOW,SM,GEN,SN1A
2019,20039,2/12/2019,923,50.0783,-49.2467,SAT-LOW,SM,GEN,SN1B
2019,149,2/12/2019,2123,52.3917,-53.9,SAT-LOW,MED,GEN,SN1A
2019,155,2/12/2019,2123,51.7217,-52.7567,SAT-LOW,MED,GEN,SN1A
2019,168,2/12/2019,2123,52.1733,-53.635,SAT-HIGH,MED,GEN,SN1A
2019,20040,2/12/2019,2123,52.5367,-53.1983,SAT-LOW,MED,GEN,SN1A
2019,20041,2/12/2019,2123,51.9817,-54.62,SAT-LOW,MED,GEN,SN1A
2019,20042,2/12/2019,2123,52.4833,-54.2283,SAT-HIGH,MED,GEN,SN1A
2019,20004,2/14/2019,956,54.12,-55.9683,SAT-LOW,SM,GEN,SN1A
2019,20005,2/14/2019,956,54.2317,-54.9717,SAT-HIGH,MED,GEN,SN1A
2019,100,2/14/2019,956,54.2833,-56.4933,SAT-HIGH,MED,GEN,SN1A
2019,20020,2/14/2019,956,53.8,-53.8067,SAT-HIGH,MED,GEN,SN1A
2019,20027,2/14/2019,956,54.5317,-55.5883,SAT-LOW,MED,GEN,SN1A
2019,20028,2/14/2019,956,54.3817,-56.285,SAT-HIGH,MED,GEN,SN1A
2019,20043,2/14/2019,956,54.7183,-56.905,SAT-LOW,MED,GEN,SN1A
2019,20044,2/14/2019,956,54.6317,-56.5833,SAT-LOW,MED,GEN,SN1A
2019,20045,2/14/2019,956,54.5533,-56.7033,SAT-LOW,SM,GEN,SN1A
2019,20046,2/14/2019,956,54.3033,-56.3617,SAT-LOW,SM,GEN,SN1A
2019,20047,2/14/2019,956,54.43,-56.2917,SAT-LOW,SM,GEN,SN1A
2019,20007,2/14/2019,956,54.9017,-53.0983,SAT-LOW,MED,GEN,SN1A
2019,20003,2/15/2019,948,50.1233,-55.755,SAT-LOW,MED,GEN,SN1A
2019,149,2/15/2019,948,51.33,-54.0683,SAT-LOW,MED,GEN,SN1A
2019,155,2/15/2019,948,51.155,-52.3567,SAT-HIGH,MED,GEN,SN1A
2019,159,2/15/2019,948,51.1667,-52.165,SAT-LOW,SM,GEN,SN1A
2019,160,2/15/2019,948,50.9467,-52.2833,SAT-LOW,SM,GEN,SN1A
2019,168,2/15/2019,948,51.31,-53.4933,SAT-HIGH,MED,GEN,SN1A
2019,20029,2/15/2019,948,50.9617,-52.3683,SAT-HIGH,MED,GEN,SN1A
2019,20041,2/15/2019,948,51.41,-54.3717,SAT-LOW,MED,GEN,SN1A
